marital_status,application_mode,application_order,course,time,previous_qualification,nationality,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,output
single,Holders of other higher courses,1,Agronomy,daytime,Higher education - degree,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers",Specialists in Intellectual and Scientific Activities,1,0,0,1,1,0,27,0,15.5,2.8,-4.06,Graduate
single,1st phase - general contingent,1,Nursing,daytime,Secondary education,Portugal,,,Armed Forces Professions,Unskilled Workers,1,0,0,1,1,0,18,0,7.6,2.6,0.32,Graduate
single,Over 23 years old,1,Communication Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Administrative staff,1,0,0,1,1,1,24,0,15.5,2.8,-4.06,Graduate
single,1st phase - general contingent,1,Equinculture,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Specialists in Intellectual and Scientific Activities,Armed Forces Professions,1,0,0,1,1,0,22,0,12.7,3.7,-1.7,Dropout
single,Change of course,1,Equinculture,daytime,Secondary education,Portugal,Higher Education - Bachelor's Degree,Higher Education - Degree,Administrative staff,Intermediate Level Technicians and Professions,1,0,0,0,1,0,22,0,10.8,1.4,1.74,Dropout
single,1st phase - general contingent,3,Management,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,0,1,1,0,19,0,13.9,-0.3,0.79,Graduate
single,2nd phase - general contingent,6,Informatics Engineering,daytime,Secondary education,Portugal,Technical-professional course,7th Year (Old),"Personal Services, Security and Safety Workers and Sellers",,1,0,0,1,1,0,19,0,7.6,2.6,0.32,Dropout
single,1st phase - general contingent,2,Veterinary Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,Administrative staff,Administrative staff,1,0,0,1,1,0,21,0,10.8,1.4,1.74,Enrolled
single,1st phase - general contingent,2,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,Intermediate Level Technicians and Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general contingent,2,Tourism,daytime,Secondary education,Portugal,Higher Education - Degree,10th Year of Schooling,Administrative staff,,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,1,0,1,1,0,0,20,0,16.2,0.3,-0.92,Dropout
single,2nd phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,Graduate
single,2nd phase - general contingent,5,Journalism and Communication,daytime,Secondary education,Portugal,,,,,1,0,1,1,0,0,19,0,8.9,1.4,3.51,Graduate
single,2nd phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,11th Year of Schooling - Not Completed,Secondary Education - 12th Year of Schooling or Equivalent,Armed Forces Professions,Administrative staff,1,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate
single,1st phase - general contingent,1,Equinculture,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,Armed Forces Professions,1,0,0,1,0,0,20,0,16.2,0.3,-0.92,Enrolled
single,Technological specialization diploma holders,1,Communication Design,daytime,10th year of schooling,Portugal,11th Year of Schooling - Not Completed,2nd cycle of the general high school course,Administrative staff,Armed Forces Professions,0,0,1,1,0,1,22,0,12.4,0.5,1.79,Graduate
married,Over 23 years old,1,Oral Hygiene,daytime,Other - 11th year of schooling,Portugal,Technical-professional course,,Armed Forces Professions,Armed Forces Professions,0,0,0,1,0,0,31,0,12.4,0.5,1.79,Graduate
single,2nd phase - general contingent,1,Basic Education,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Unskilled Workers,0,0,0,1,0,1,19,0,16.2,0.3,-0.92,Graduate
single,1st phase - general contingent,2,Animation and Multimedia Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Higher Education - Degree,Administrative staff,Administrative staff,1,0,0,1,0,0,18,0,12.4,0.5,1.79,Enrolled
single,1st phase - general contingent,2,Tourism,daytime,Secondary education,Portugal,,,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Graduate
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary education,Portugal,11th Year of Schooling - Not Completed,Secondary Education - 12th Year of Schooling or Equivalent,Specialists in Intellectual and Scientific Activities,,0,0,0,1,0,0,21,0,7.6,2.6,0.32,Graduate
single,2nd phase - general contingent,5,Nursing,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate
single,Technological specialization diploma holders,1,Management,daytime,10th year of schooling,Ghana,Higher Education - Bachelor's Degree,2nd cycle of the general high school course,Intermediate Level Technicians and Professions,Unskilled Workers,0,0,1,0,1,0,25,1,15.5,2.8,-4.06,Dropout
single,International student (bachelor),1,Informatics Engineering,daytime,Secondary education,Brazil,Secondary Education - 12th Year of Schooling or Equivalent,Higher Education - Degree,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Unskilled Workers,0,0,1,1,1,0,21,1,11.1,0.6,2.02,Dropout
single,3rd phase - general contingent,2,Nursing,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate
single,1st phase - general contingent,2,Journalism and Communication,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Enrolled
single,2nd phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,12th Year of Schooling - Not Completed,,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Representatives of the Legislative Power and Executive Bodies, Directors, and Executive Managers",1,0,0,1,0,0,22,0,7.6,2.6,0.32,Dropout
single,International student (bachelor),1,Management,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,Armed Forces Professions,Specialists in Intellectual and Scientific Activities,0,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate
single,Over 23 years old,1,Social Service (evening attendance),evening,Other - 11th year of schooling,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,1,0,0,58,0,11.1,0.6,2.02,Dropout
single,1st phase - special contingent (Madeira Island),2,Social Service,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate
single,Change of course,1,Advertising and Marketing Management,daytime,Secondary education,Ghana,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,1,0,23,1,9.4,-0.8,-3.12,Graduate
single,1st phase - general contingent,2,Journalism and Communication,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Enrolled
single,3rd phase - general contingent,3,Nursing,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
single,1st phase - general contingent,2,Veterinary Nursing,daytime,Secondary education,Portugal,,10th Year of Schooling,,,0,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
single,2nd phase - general contingent,5,Veterinary Nursing,daytime,Secondary education,Portugal,,10th Year of Schooling,,Installation and Machine Operators and Assembly Workers,0,0,0,0,0,0,18,0,12.7,3.7,-1.7,Dropout
single,2nd phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,Higher Education - Degree,10th Year of Schooling,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,1,0,0,18,0,8.9,1.4,3.51,Graduate
single,2nd phase - general contingent,4,Management,daytime,Secondary education,Portugal,,10th Year of Schooling,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Installation and Machine Operators and Assembly Workers,1,0,1,1,0,1,18,0,11.1,0.6,2.02,Graduate
single,Over 23 years old,1,Equinculture,daytime,Secondary education,Portugal,,,Armed Forces Professions,,0,0,0,1,0,0,24,0,11.1,0.6,2.02,Dropout
single,2nd phase - general contingent,4,Basic Education,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,0,1,0,0,18,0,10.8,1.4,1.74,Dropout
single,1st phase - general contingent,3,Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Enrolled
single,2nd phase - general contingent,3,Social Service,daytime,Secondary education,Portugal,,,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,19,0,8.9,1.4,3.51,Graduate
single,1st phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,,,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction, and Craftsmen",1,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
single,1st phase - general contingent,2,Equinculture,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Enrolled
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,,10th Year of Schooling,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate
single,Technological specialization diploma holders,1,Veterinary Nursing,daytime,Secondary education,Portugal,Higher Education - Master's,Higher Education - Master's,Intermediate Level Technicians and Professions,"Skilled Workers in Industry, Construction, and Craftsmen",0,0,0,1,0,0,22,0,13.9,-0.3,0.79,Graduate
single,1st phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,Higher Education - Bachelor's Degree,2nd cycle of the general high school course,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Enrolled
widower,2nd phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,1,21,0,12.7,3.7,-1.7,Enrolled
single,2nd phase - general contingent,1,Journalism and Communication,daytime,Secondary education,Portugal,,,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,21,0,8.9,1.4,3.51,Graduate
single,1st phase - general contingent,3,Nursing,daytime,Secondary education,Portugal,,,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,18,0,10.8,1.4,1.74,Graduate
single,1st phase - general contingent,5,Basic Education,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,11th Year of Schooling - Not Completed,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions,1,0,0,1,0,0,20,0,10.8,1.4,1.74,Dropout
single,1st phase - general contingent,3,Tourism,daytime,Secondary education,Portugal,Technical-professional course,,Installation and Machine Operators and Assembly Workers,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,18,0,7.6,2.6,0.32,Enrolled
single,1st phase - special contingent (Madeira Island),3,Communication Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,Graduate
single,1st phase - general contingent,2,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,1,18,0,11.1,0.6,2.02,Enrolled
single,International student (bachelor),1,Management,daytime,Secondary education,Brazil,7th year of schooling,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,"Personal Services, Security and Safety Workers, and Sellers",0,0,1,0,1,0,26,1,11.1,0.6,2.02,Dropout
single,International student (bachelor),1,Informatics Engineering,daytime,Secondary education,Turkey,Secondary Education - 12th Year of Schooling or Equivalent,Higher Education - Degree,,,0,0,1,1,0,0,19,1,8.9,1.4,3.51,Enrolled
married,Over 23 years old,1,Social Service (evening attendance),evening,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,0,0,0,1,0,0,35,0,15.5,2.8,-4.06,Graduate
